v1000_1,v1000_2,v1000_3,v10000_1,v10000_2,v10000_3,v50000_1,v50000_2,v50000_3,v60000_1,v60000_2,v60000_3
,,,,,,87900,58272,72100,17275,24777,94158
,,,,,,90696,41948,77168,26972,95455,71081
,,,,,,17157,26123,84870,23267,20307,18242
,,,,,,91159,2840,40945,59275,24721,43847
,,,,,,38280,2888,88921,46327,26656,78070
,,,,,,99788,71531,63432,32270,76254,82278
,,,,,,50998,579,45086,19504,67906,30903
,,,,,,38590,64744,77340,51642,60686,23613
,,,,,,66736,71107,84154,85584,39529,8980
,,,,,,20429,25413,85541,45945,81613,85227
,,,,,,99302,10840,57759,75462,27900,31974
,,,,,,54493,98311,64827,99477,73225,86165
,,,,,,13011,57901,50211,28106,57207,4382
,,,,,,29942,89770,23803,18002,17347,36158
,,,,,,29702,51232,33975,96109,10252,78251
,,,,,,26288,85004,60921,24016,6179,6803
,,,,,,88403,78578,5968,13525,87573,5463
,,,,,,61463,50772,876,72151,54332,27444
,,,,,,16870,18459,28322,45476,54138,51209
,,,,,,38079,2841,24653,35605,35954,46990
,,,,,,16800,75943,6946,71548,41561,1717
,,,,,,15670,40405,77995,10426,82318,48137
,,,,,,94507,67093,66850,30217,2859,55881
,,,,,,54357,93396,23057,36205,44091,11398
,,,,,,75882,95784,28337,23062,64023,58952
,,,,,,87461,9533,60594,51627,91493,64267
,,,,,,29170,27709,81460,51360,81665,47934
,,,,,,63563,87288,90100,59995,90386,67979
,,,,,,58660,50916,82670,97225,6752,17866
,,,,,,54235,69165,90951,21525,25096,63032
,,,,,,66527,81581,93399,7059,13272,85410
,,,,,,9850,59396,23796,49065,54779,62416
,,,,,,33740,25213,41961,48875,22662,53398
,,,,,,43,11657,19452,89150,93917,19907
,,,,,,97868,38417,73706,21332,73715,71842
,,,,,,41474,2490,77049,72339,61096,29043
,,,,,,11496,67163,36095,65908,6758,27321
,,,,,,66324,43533,97821,75010,32264,28949
,,,,,,19801,83009,40479,86802,17009,37356
,,,,,,66077,20312,60702,99666,76946,2128
,,,,,,51940,75424,71096,50758,57699,20533
,,,,,,36897,6893,61694,53574,57325,61355
,,,,,,39497,58207,40504,83045,40277,10478
,,,,,,23571,11248,38441,90537,60323,89101
,,,,,,80615,40786,46727,56553,3730,37165
,,,,,,41838,35645,69431,48585,70027,63893
,,,,,,91344,56495,19895,14355,25317,94768
,,,,,,13927,51733,97132,54238,80370,54694
,,,,,,54961,30715,62808,97774,24233,42904
,,,,,,59116,68423,36225,61389,12100,63772
,,,,,,51123,8937,36740,6843,71599,60430
,,,,,,45537,52927,77757,11496,42489,8914
,,,,,,44167,29607,18454,49929,30008,59554
,,,,,,7876,41868,19161,19694,50577,362
,,,,,,53165,84115,12919,69625,43855,70122
,,,,,,15516,93322,95298,60901,7357,63994
,,,,,,29452,72432,15923,95929,97464,73248
,,,,,,13623,92188,49298,80344,27199,61886
,,,,,,20437,95739,48035,64695,48,85477
,,,,,,13421,39683,46444,97778,92734,50126
,,,,,,85636,75616,95424,5510,61042,56550
,,,,,,62541,35080,30619,47155,75739,16070
,,,,,,69273,99055,69541,36249,97953,69992
,,,,,,3617,50916,18666,18637,77196,78298
,,,,,,20718,9338,84860,94520,34096,90650
,,,,,,27480,12459,27993,52166,70263,1635
,,,,,,57086,63523,45189,86738,57413,46682
,,,,,,69106,87103,51779,21181,76817,61327
,,,,,,47508,17635,21796,26198,41224,35878
,,,,,,55012,34421,94623,88863,85655,81790
,,,,,,3285,57853,72422,56642,40800,70871
,,,,,,55222,59063,89748,45890,16033,16050
,,,,,,77859,99539,27489,43332,37391,58213
,,,,,,46280,51591,19897,76578,76771,23446
,,,,,,32998,80006,24695,28097,92820,93133
,,,,,,10695,35397,24070,53759,95481,99815
,,,,,,19547,44789,81886,66524,31210,12863
,,,,,,52403,48878,53110,3112,91419,19537
,,,,,,54300,26397,38401,36116,56454,46943
,,,,,,93090,38252,9882,81318,51084,11947
,,,,,,81340,42914,7020,24602,46453,19663
,,,,,,27026,10481,19401,30544,94951,13737
,,,,,,68217,2848,6929,13192,33621,59287
,,,,,,3838,20394,40846,83258,50553,56499
,,,,,,14246,66515,31074,95638,5298,9225
,,,,,,99387,52073,50491,15731,84450,81599
,,,,,,36069,42501,66799,82460,20984,97073
,,,,,,11843,65240,39045,74380,30536,93347
,,,,,,56092,63638,86641,44169,12305,46925
,,,,,,64614,55954,31891,3172,10979,34607
,,,,,,84254,88999,75954,75090,70616,97607
,,,,,,87012,23102,73108,92934,35954,44935
,,,,,,23210,64975,84222,67160,15870,525
,,,,,,57627,63059,849,43718,92709,68418
,,,,,,11899,25483,1449,77968,52057,52598
,,,,,,14067,7505,93795,10168,36541,32360
,,,,,,95242,55274,57788,84109,13122,8054
,,,,,,7548,91128,67234,13048,79729,51451
,,,,,,98055,9177,20882,40626,14906,31974
,,,,,,10898,77417,964,22642,79893,41451
,,,,,,65149,55949,35598,96736,76465,50048
,,,,,,15929,9785,84109,96726,24533,67059
,,,,,,40814,4970,61861,53261,88367,71436
,,,,,,11313,25432,69640,20952,3683,363
,,,,,,86730,30328,94455,44047,11346,76048
,,,,,,81088,25915,74090,97078,52851,84817
,,,,,,9661,34262,98027,25644,83489,95021
,,,,,,13242,6741,58299,80651,37847,9589
,,,,,,94031,9598,15750,56738,49470,9681
,,,,,,93142,84581,24966,83049,3685,65733
,,,,,,86853,29938,86283,84600,69119,47968
,,,,,,10188,13411,26494,2231,15568,15696
,,,,,,79622,96382,47596,47463,77521,58818
,,,,,,64514,74834,50706,76853,85300,87814
,,,,,,61160,95289,10224,86100,5412,99628
,,,,,,96739,91293,91042,1256,70496,2713
,,,,,,73519,81973,46118,7881,69105,64639
,,,,,,44268,13932,71451,88190,18790,51693
,,,,,,75007,50010,94158,30263,15712,21145
,,,,,,27851,85660,340,31020,80208,50021
,,,,,,31308,41883,28677,20117,78015,53631
,,,,,,88226,3264,51764,33720,73279,68416
,,,,,,19736,39998,59134,34833,20449,15889
,,,,,,30338,3303,84994,68968,1571,93007
,,,,,,64661,32837,28284,84385,56102,66094
,,,,,,74548,98676,39355,37405,85360,29389
,,,,,,55833,8434,90916,71795,28879,60908
,,,,,,82222,12668,39381,17770,16794,85636
,,,,,,98772,40000,6871,22556,44416,43419
,,,,,,31062,95461,73536,80199,18063,9374
,,,,,,81638,66742,4367,13061,33024,21697
,,,,,,28598,26743,47921,8989,2046,41554
,,,,,,2053,1809,90671,39113,35357,33977
,,,,,,39432,25097,11007,46478,20418,10305
,,,,,,60010,98247,58995,74916,92362,71057
,,,,,,67944,35706,79006,67972,13741,74480
,,,,,,50491,21857,6551,8285,98919,26930
,,,,,,33290,53505,92609,13703,5302,72132
,,,,,,71896,99578,46950,40600,31157,30987
,,,,,,29408,29345,31696,32811,42324,2449
,,,,,,95719,94322,89110,21831,67340,43218
,,,,,,80969,22962,67570,20091,40892,79759
,,,,,,42837,90320,89915,60955,82037,62124
,,,,,,93136,84747,70772,26023,52531,58749
,,,,,,26792,37079,74536,1195,16762,56251
,,,,,,20873,3841,76405,96962,40130,23873
,,,,,,58673,46887,67377,7853,37232,2072
,,,,,,61254,49608,28158,63330,95947,15708
,,,,,,98420,47341,58221,89826,38848,45401
,,,,,,58067,26180,8929,32039,15009,23890
,,,,,,81093,76316,14616,10340,77316,46441
,,,,,,40317,49204,65577,79143,6469,84880
,,,,,,16057,98560,12909,32867,10698,94129
,,,,,,65600,12175,6717,89176,88602,51287
,,,,,,64320,6508,67464,70011,68430,40623
,,,,,,6613,96406,7507,28529,68596,26502
,,,,,,59502,98474,65994,58701,32353,64922
,,,,,,46781,59836,80179,50138,8102,31707
,,,,,,95962,33305,93428,82998,98566,72634
,,,,,,75892,46702,57802,71858,9416,78106
,,,,,,6589,88658,20079,71062,85405,45497
,,,,,,59094,77321,59520,40595,4796,92648
,,,,,,88010,54060,54756,88390,96284,38838
,,,,,,48300,18385,18667,76951,82166,95612
,,,,,,74382,22293,87741,61011,18970,92746
,,,,,,4839,41143,55486,78787,35040,78459
,,,,,,39901,33930,80401,95365,12905,80578
,,,,,,62712,20505,90486,56836,39583,81510
,,,,,,44080,57717,48690,54261,62613,81278
,,,,,,86089,41333,20427,11138,79892,11759
,,,,,,17918,37315,88980,21718,1026,98893
,,,,,,69158,72469,16888,91099,77327,53319
,,,,,,42934,12571,35209,20161,73830,90590
,,,,,,80417,17856,609,53799,98809,32545
,,,,,,90104,38604,44906,87449,92702,82078
,,,,,,26810,68812,34545,48421,31241,73899
,,,,,,20599,95311,12990,6298,78206,20735
,,,,,,49610,68619,93853,11545,71586,11014
,,,,,,17324,12503,71940,13755,19037,93853
,,,,,,9347,53120,43760,33746,9301,98485
,,,,,,98736,36799,77205,24841,41646,81443
,,,,,,15055,46465,64573,34664,35480,4355
,,,,,,39636,50871,37847,23681,26531,41024
,,,,,,60369,3953,23112,78316,27140,91447
,,,,,,14531,98357,73205,57096,843,10373
,,,,,,59834,51849,36636,44931,51999,21777
,,,,,,425,22871,34229,82295,40615,27596
,,,,,,14084,48275,16949,41142,89885,47255
,,,,,,72228,34936,49105,46058,68421,48077
,,,,,,45021,81298,67881,6089,96291,96200
,,,,,,91044,52734,67755,22605,14863,72693
,,,,,,60042,64215,91242,50894,23471,77752
,,,,,,44267,71540,68602,69981,26844,30957
,,,,,,12344,88204,64692,80636,83100,50475
,,,,,,62515,26324,20863,55406,14442,97779
,,,,,,95225,59803,30786,28887,279,7823
,,,,,,42197,5796,52185,39528,58935,13976
,,,,,,15509,62230,3872,5650,70288,58022
,,,,,,2435,97392,39620,66392,13736,58077
,,,,,,89684,63195,28407,29631,14417,55635
,,,,,,35933,87585,80056,49830,46346,93995
,,,,,,52011,63122,98894,90202,99906,80763
,,,,,,823,88168,62163,27348,33812,89115
,,,,,,94033,25876,53340,47200,37663,49188
,,,,,,25228,97275,63578,14470,34930,73550
,,,,,,54397,16050,21513,9873,52505,20196
,,,,,,18120,53844,25593,22763,97617,11105
,,,,,,40807,96601,93726,5936,59700,95159
,,,,,,19533,45256,16425,42545,48759,46400
,,,,,,76109,25557,52978,45818,81126,80822
,,,,,,28672,49779,73915,15268,88557,96313
,,,,,,74768,55638,97837,41787,56062,59248
,,,,,,48341,64374,91737,6460,50757,38596
,,,,,,97752,32925,30890,21721,50253,19643
,,,,,,59762,2910,46452,24071,57043,10980
,,,,,,8595,74619,36253,99211,86367,85480
,,,,,,63244,24254,4105,29682,23844,7837
,,,,,,13948,87424,92196,30851,43904,2072
,,,,,,91711,64078,91204,75653,65063,25934
,,,,,,23330,32073,22853,6639,46298,4878
,,,,,,38215,96774,50841,51028,54609,43452
,,,,,,70242,58855,8383,98563,44578,98300
,,,,,,83993,80880,23916,85379,55738,49315
,,,,,,31327,64990,28862,19708,99313,54187
,,,,,,44630,57912,83806,62569,73083,33182
,,,,,,79954,41726,51519,94909,16961,18239
,,,,,,53701,22644,8662,5275,1115,60570
,,,,,,67484,99988,68463,17911,83083,96634
,,,,,,60288,29916,70456,59843,92919,30602
,,,,,,37801,19711,50611,13026,54586,42884
,,,,,,57039,33278,54864,24486,3584,15246
,,,,,,37,2144,23174,66190,68019,49285
,,,,,,67515,8067,24834,46432,81831,3078
,,,,,,91113,81467,6340,9115,19105,93808
,,,,,,18269,97167,41876,47507,77681,75838
,,,,,,23067,2197,9962,84190,20915,1091
,,,,,,25081,9428,23016,69644,13952,82662
,,,,,,51563,12322,5980,61488,46630,93507
,,,,,,90159,73130,61783,74679,99212,7944
,,,,,,41473,76087,86578,92455,89837,4794
,,,,,,94717,43292,86742,11744,48673,36457
,,,,,,29000,18302,93618,13268,55069,4639
,,,,,,53517,53829,51458,77252,79515,60410
,,,,,,52361,42217,90144,63842,41835,21070
,,,,,,59732,86505,35434,28941,60229,53396
,,,,,,6718,25081,37824,10576,2953,24746
,,,,,,28620,4528,57019,42399,74127,37748
,,,,,,8830,72121,64738,22662,45710,47457
,,,,,,71096,69070,87275,51208,47445,64274
,,,,,,7015,44394,80689,36566,75860,94762
,,,,,,86241,13365,8387,96284,95155,76613
,,,,,,89988,56681,12297,54939,9328,29186
,,,,,,37799,73487,67123,58452,37020,46290
,,,,,,88013,52535,83173,62148,63895,73160
,,,,,,62346,98150,59516,7249,22380,62995
,,,,,,1647,58262,76154,68493,51130,73513
,,,,,,46218,85182,16527,47129,2924,18272
,,,,,,55914,4044,37803,93100,48084,75799
,,,,,,48809,88910,84591,99229,9118,30606
,,,,,,76911,38244,94236,55302,62107,56373
,,,,,,64919,71691,73115,1284,26584,42865
,,,,,,78273,50903,31318,88284,46495,19040
,,,,,,95095,10674,10424,63275,24359,50171
,,,,,,6759,85523,65613,27303,19144,38535
,,,,,,67962,92843,39463,94921,43914,42610
,,,,,,89501,62715,10668,72194,89901,73564
,,,,,,33565,72705,61621,13063,1046,94029
,,,,,,54189,81026,90458,5275,46239,34645
,,,,,,55571,42204,8153,42989,18464,24982
,,,,,,51022,78263,77604,25066,19498,65823
,,,,,,15535,52144,76088,6578,63901,38184
,,,,,,50735,93789,59818,63413,51311,76342
,,,,,,51864,69176,21944,816,85534,34672
,,,,,,48291,74940,74576,93384,37329,57045
,,,,,,88417,36992,44042,35794,58678,95343
,,,,,,7176,67239,16433,42295,29058,93291
,,,,,,50242,38668,49703,77336,8151,87302
,,,,,,95532,146,92929,80520,62406,72019
,,,,,,62289,5503,31323,47376,89979,27339
,,,,,,19401,87634,6806,3852,38837,46235
,,,,,,236,49971,98951,65851,52108,38720
,,,,,,2986,83085,43552,96704,93315,81237
,,,,,,66046,33856,24531,6252,78703,64305
,,,,,,27828,78320,69219,1408,88513,7539
,,,,,,33986,86991,54930,49890,27550,76795
,,,,,,83848,94257,96005,26387,9004,84073
,,,,,,57160,58310,6098,65677,66985,75085
,,,,,,76030,53588,71844,94284,98086,1819
,,,,,,76768,81684,54252,76977,47959,15058
,,,,,,54814,40557,15482,91045,86543,42304
,,,,,,69102,87586,2679,47402,34706,9910
,,,,,,11148,62364,97118,36505,60038,56447
,,,,,,2014,57190,83212,36645,58280,62796
,,,,,,14143,11369,50638,47850,68664,66874
,,,,,,14062,29210,60255,36265,53763,44254
,,,,,,35673,36228,11676,57697,58322,12008
,,,,,,78233,23716,79235,59920,60377,46206
,,,,,,13513,38846,37108,70911,72723,75925
,,,,,,3794,17834,25305,28550,70060,82524
,,,,,,66275,21990,55400,61104,8547,62719
,,,,,,85425,68550,90003,4538,47215,77815
,,,,,,19087,83690,60989,53884,10591,9137
,,,,,,38217,96116,2607,29556,36292,47745
,,,,,,80228,37348,26320,63176,7363,38058
,,,,,,10230,58959,65582,80843,93930,39993
,,,,,,30940,60378,80816,38337,82208,17873
,,,,,,12601,30801,648,23254,67478,81044
,,,,,,56360,94327,93787,21730,45496,85297
,,,,,,14716,50075,25640,50264,34873,27645
,,,,,,47900,40171,18199,91904,95771,24809
,,,,,,87595,74052,42134,90002,88336,75833
,,,,,,66660,86460,79597,24222,81031,90460
,,,,,,39177,68794,33212,69654,44623,20171
,,,,,,39702,90814,19550,23175,36584,55499
,,,,,,30322,81993,59930,56773,23387,55259
,,,,,,69363,60550,13159,31084,59341,97932
,,,,,,18843,81832,9033,65745,11986,4723
,,,,,,48846,39394,51585,868,67861,81531
,,,,,,73309,31128,97021,81598,94946,70623
,,,,,,74295,17990,47523,83345,33088,26293
,,,,,,81078,76059,93687,34196,12540,81033
,,,,,,93892,39432,88172,36414,69054,89962
,,,,,,26926,54352,71415,69750,88893,22457
,,,,,,32264,64143,98482,56926,86387,3525
,,,,,,67973,78356,11171,228,28117,13380
,,,,,,15678,55968,57676,87676,40391,6981
,,,,,,73652,56366,24362,17388,70237,54839
,,,,,,71850,27933,26763,97787,62018,93590
,,,,,,72748,48957,79650,12012,958,77769
,,,,,,92268,98182,72131,85271,67401,69913
,,,,,,99608,29502,92368,96420,53183,16087
,,,,,,74527,24549,49640,33065,57961,38506
,,,,,,1917,18424,81837,76100,62067,62110
,,,,,,63589,69317,96675,58240,44808,12518
,,,,,,91927,10795,52509,1975,83585,16473
,,,,,,64972,26315,67050,92122,23720,22704
,,,,,,412,33018,75,13042,38293,41987
,,,,,,66116,95906,81778,16517,79960,71909
,,,,,,32753,46269,59611,4653,54259,43367
,,,,,,72305,56402,34890,49477,4629,39622
,,,,,,67988,11087,98741,88744,96832,81992
,,,,,,18766,51201,49025,98322,29641,25194
,,,,,,78925,8686,11859,81536,31004,74251
,,,,,,36172,76172,74184,6110,66868,91930
,,,,,,64376,9029,11464,55303,15656,48354
,,,,,,94465,65553,65884,19961,89854,70802
,,,,,,12517,28097,25990,43064,28000,33509
,,,,,,49319,43092,34976,36833,12013,72863
,,,,,,3821,31712,24773,77912,95084,98033
,,,,,,31416,65292,87198,15834,76199,35822
,,,,,,12175,72801,38524,34048,11923,21830
,,,,,,76420,19755,39653,75908,17106,66267
,,,,,,31445,68417,9825,98300,72624,11917
,,,,,,42725,32525,57319,74870,75265,47831
,,,,,,66769,73386,38482,90002,76170,32557
,,,,,,29526,59818,51571,42625,50294,59742
,,,,,,29801,52470,18321,13991,26781,24252
,,,,,,87645,15102,85042,82952,89507,62668
,,,,,,95507,75800,5877,53343,81626,64594
,,,,,,22474,37250,7243,66739,99253,82844
,,,,,,39750,37056,33675,43600,28732,23045
,,,,,,13729,73243,34576,17599,88553,39982
,,,,,,23731,91128,93172,12260,64625,70673
,,,,,,70029,23188,84580,43830,13472,2328
,,,,,,75904,59721,73429,55157,69693,48787
,,,,,,32973,57132,84957,55851,7269,92251
,,,,,,52457,27057,68274,41585,20621,61661
,,,,,,28951,26412,12013,35748,27170,44412
,,,,,,19543,33527,30314,18766,95724,7443
,,,,,,70901,87296,87601,35951,36827,77064
,,,,,,6890,83709,58973,13731,43738,62417
,,,,,,50407,55952,94276,309,94492,30187
,,,,,,20145,93525,51942,75450,89010,80972
,,,,,,17162,91759,86996,36762,8226,90187
,,,,,,79936,41758,85436,82546,65056,82999
,,,,,,43539,30144,94340,32513,57928,10171
,,,,,,95986,16394,7122,69818,79966,87961
,,,,,,9115,11673,24013,76968,70660,96786
,,,,,,5745,42513,44696,99174,15897,64925
,,,,,,47462,95694,56732,2484,87855,78471
,,,,,,43546,82401,95600,60189,5119,61121
,,,,,,33613,59675,29722,53558,98401,42600
,,,,,,80819,21639,20411,67507,52207,21254
,,,,,,95254,13685,14129,30858,41759,41072
,,,,,,74181,85198,70749,32940,13271,42912
,,,,,,32165,94645,42248,36464,12390,1484
,,,,,,21582,92204,10264,66629,20132,28855
,,,,,,8950,72582,74121,84472,24347,27076
,,,,,,87078,54827,26722,94618,76817,41191
,,,,,,61399,12680,3893,28724,26397,22578
,,,,,,53907,10698,29938,24863,89415,35287
,,,,,,66575,46912,46193,10169,59385,43452
,,,,,,5401,98298,4155,82022,34251,92649
,,,,,,97874,19317,83729,17828,64494,11381
,,,,,,50110,57593,44732,3092,90515,95966
,,,,,,28499,92571,42098,35056,40983,93764
,,,,,,66764,67059,21454,23101,49763,50642
,,,,,,8864,13967,29613,89279,495,41028
,,,,,,58406,52323,19724,42995,46028,93583
,,,,,,7596,75912,84601,53832,86450,58584
,,,,,,87538,75594,95022,92201,24543,85787
,,,,,,30649,97595,58491,92551,20782,39374
,,,,,,96105,69205,19361,46769,51482,41127
,,,,,,60244,11023,16861,22015,22199,13365
,,,,,,15681,8165,27267,31509,13654,21136
,,,,,,93663,75666,69727,12104,5605,13281
,,,,,,64141,97662,5533,50172,52508,24026
,,,,,,94715,82539,33605,80351,69168,15584
,,,,,,50083,19180,32395,64393,50600,28392
,,,,,,27432,35750,60319,69775,91811,20767
,,,,,,83530,52320,47578,41256,48994,98395
,,,,,,64117,33138,61636,85566,31468,23885
,,,,,,32165,66570,91565,57513,24635,97545
,,,,,,77435,43646,36097,56130,94936,29806
,,,,,,79100,88728,54547,59725,27301,13413
,,,,,,77503,65687,87762,59055,51362,62445
,,,,,,23062,19703,19866,43055,41424,28955
,,,,,,49397,22278,18601,80566,67852,35205
,,,,,,15334,92596,10640,73750,68485,86546
,,,,,,71151,15613,16932,20966,80041,15785
,,,,,,80828,31525,22117,60697,52446,70409
,,,,,,45930,4956,54995,59968,57100,78647
,,,,,,40203,50993,10202,15143,18017,53052
,,,,,,35776,8201,49825,40094,90085,10638
,,,,,,61243,37530,89495,75816,63355,80409
,,,,,,93091,68298,59663,48238,43596,6826
,,,,,,4339,46403,25612,8043,4848,10380
,,,,,,45220,34593,48395,27472,51322,8196
,,,,,,54415,47931,41725,19650,2141,39109
,,,,,,89657,59825,5187,95171,82144,57954
,,,,,,73498,11274,88844,43207,45402,18070
,,,,,,37640,43393,58129,69650,88892,86959
,,,,,,3253,66590,61528,49377,14380,2145
,,,,,,68010,99577,11909,71390,82369,69279
,,,,,,45650,89578,24664,10528,48772,46413
,,,,,,85246,98288,26075,10877,70631,64981
,,,,,,39591,74298,57944,50465,48438,45468
,,,,,,9574,21425,24465,14817,60313,66097
,,,,,,28203,20564,46716,54347,45768,13480
,,,,,,42115,2397,69360,30058,16685,19521
,,,,,,59021,63529,80534,94588,78606,8693
,,,,,,65225,53920,24519,37870,53642,84625
,,,,,,65645,74276,94121,71528,20101,76537
,,,,,,13513,24115,74732,42839,36387,50994
,,,,,,8973,48521,65898,73966,76886,17886
,,,,,,47912,86435,8770,10602,47571,79377
,,,,,,47961,36118,9363,42570,73788,16528
,,,,,,75531,84640,22038,13023,36451,8138
,,,,,,39953,38198,9633,87143,19625,30868
,,,,,,11917,87873,89970,2924,79544,12454
,,,,,,98424,22935,80363,57904,13290,57729
,,,,,,23306,60221,81157,16340,17322,25238
,,,,,,58906,13972,23114,52047,53147,94563
,,,,,,36920,46400,65174,48755,50007,82655
,,,,,,95003,83368,37501,91267,22492,91083
,,,,,,95287,13349,25720,59841,4974,8548
,,,,,,54575,62306,77457,13710,82984,89730
,,,,,,43998,82860,13693,58878,32309,75174
,,,,,,54438,26707,46780,56593,89591,40635
,,,,,,45313,10514,74241,59126,94526,3234
,,,,,,6302,83507,42690,28311,6742,17760
,,,,,,46663,59185,24637,73430,91424,78493
,,,,,,277,29354,1654,66363,67644,5339
,,,,,,80588,94961,29825,81295,38332,3678
,,,,,,959,86141,79875,50459,33750,69941
,,,,,,2489,24734,5204,6552,10849,11203
,,,,,,54715,82994,43386,72918,72736,98242
,,,,,,86536,93818,53640,54099,61236,55947
,,,,,,67116,89331,16456,82695,55443,81555
,,,,,,22073,17998,17005,88170,5744,5237
,,,,,,67077,53980,23034,26331,78137,67070
,,,,,,14546,5198,769,30472,5816,34417
,,,,,,85937,31317,20282,37473,13489,1860
,,,,,,44992,28239,87339,51749,20267,27804
,,,,,,10708,90826,6590,58567,9788,89058
,,,,,,8589,5319,80965,25221,82227,3287
,,,,,,21446,81813,80529,79431,62173,55539
,,,,,,9216,57491,83511,83039,36700,39058
,,,,,,22013,4274,6179,85034,49359,78051
,,,,,,36435,98292,99990,50349,90449,72354
,,,,,,28583,43765,40619,29893,33666,81365
,,,,,,76814,21627,99240,29926,99907,64723
,,,,,,33680,3737,72279,82299,68224,7923
,,,,,,29914,12175,74272,54870,77459,41048
,,,,,,34077,64037,26733,3333,66142,22695
,,,,,,31150,25339,53667,39580,79588,61009
,,,,,,16203,20067,91168,3255,79860,91771
,,,,,,89105,18302,71090,53087,59001,65964
,,,,,,35986,47901,81281,82784,72918,2782
,,,,,,74238,40676,31464,96895,35491,9720
,,,,,,26606,55315,12624,28354,41696,90023
,,,,,,4896,13250,11093,36359,14525,31234
,,,,,,45756,75028,58371,82846,8985,12362
,,,,,,84592,65316,36006,87371,95759,90153
,,,,,,81365,61131,38093,18153,76576,80932
,,,,,,17924,68675,95725,62282,38600,64485
,,,,,,30890,96183,8458,80768,80883,14730
,,,,,,62521,54041,23015,31090,38875,88279
,,,,,,57506,22421,66133,20179,22820,825
,,,,,,76763,45960,96695,45896,97717,73032
,,,,,,84539,16173,32827,84474,75525,73089
,,,,,,92954,22312,35983,87353,46710,46543
,,,,,,55702,41177,77113,81388,14878,16887
,,,,,,46269,26221,47457,6549,9729,62591
,,,,,,27115,59185,87667,74970,38391,73965
,,,,,,69985,56647,11486,99188,70115,94949
,,,,,,72898,95551,92928,91198,86040,908
